,location,ticket_number,issued_date,description,status,dayofweek,hourofday,lat,lon,count,amount
4240,200 JEFFERSON ST E,394296D,2023/01/22 01:03:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Fourth Notice,Sunday,1,43.046945,-76.150633,1,25
4241,200 JEFFERSON ST E,231500667,2023/01/26 11:37:00+00,PRKD BTWN SIDEWALK/CURB CO15-316 (A)1,Fourth Notice,Thursday,11,43.046945,-76.150633,1,60
4242,200 JEFFERSON ST E,231500668,2023/01/26 11:38:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Thursday,11,43.046945,-76.150633,1,25
4243,200 JEFFERSON ST E,231500669,2023/01/26 11:40:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Thursday,11,43.046945,-76.150633,1,25
4244,200 JEFFERSON ST E,231500903,2023/02/08 09:50:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Wednesday,9,43.046945,-76.150633,1,100
4245,200 JEFFERSON ST E,231500904,2023/02/08 09:52:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,9,43.046945,-76.150633,1,25
4246,200 JEFFERSON ST E,231500905,2023/02/08 09:53:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Wednesday,9,43.046945,-76.150633,1,25
4247,200 JEFFERSON ST E,231500928,2023/02/08 10:51:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Third Notice,Wednesday,10,43.046945,-76.150633,1,25
4248,200 JEFFERSON ST E,371108D,2023/02/07 15:07:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,15,43.046945,-76.150633,1,25
4249,200 JEFFERSON ST E,230100391,2023/02/13 11:11:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Monday,11,43.046945,-76.150633,1,25
4250,200 JEFFERSON ST E,230100393,2023/02/13 11:13:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Monday,11,43.046945,-76.150633,1,25
4251,200 JEFFERSON ST E,230100392,2023/02/13 11:13:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Monday,11,43.046945,-76.150633,1,25
4252,200 JEFFERSON ST E,230100440,2023/02/15 11:22:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,11,43.046945,-76.150633,1,25
4253,200 JEFFERSON ST E,230100441,2023/02/15 11:24:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,11,43.046945,-76.150633,1,25
4254,200 JEFFERSON ST E,230100463,2023/02/16 09:45:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Thursday,9,43.046945,-76.150633,1,25
4255,200 JEFFERSON ST E,230100464,2023/02/16 09:47:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Thursday,9,43.046945,-76.150633,1,25
4256,200 JEFFERSON ST E,230100465,2023/02/16 09:48:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Thursday,9,43.046945,-76.150633,1,25
4257,200 JEFFERSON ST E,231501357,2023/02/27 13:04:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Monday,13,43.046945,-76.150633,1,25
4258,200 JEFFERSON ST E,231501383,2023/02/28 10:31:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,10,43.046945,-76.150633,1,25
4259,200 JEFFERSON ST E,231501416,2023/03/01 09:16:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Wednesday,9,43.046945,-76.150633,1,25
4260,200 JEFFERSON ST E,231501415,2023/03/01 09:16:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Wednesday,9,43.046945,-76.150633,1,25
4261,200 JEFFERSON ST E,231501417,2023/03/01 09:18:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Wednesday,9,43.046945,-76.150633,1,25
4262,200 JEFFERSON ST E,231501442,2023/03/01 10:59:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Wednesday,10,43.046945,-76.150633,1,25
4263,200 JEFFERSON ST E,231501443,2023/03/01 10:59:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Wednesday,10,43.046945,-76.150633,1,25
4264,200 JEFFERSON ST E,393247D,2023/02/17 18:27:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Friday,18,43.046945,-76.150633,1,25
4265,200 JEFFERSON ST E,231501457,2023/03/02 09:25:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,9,43.046945,-76.150633,1,25
4266,200 JEFFERSON ST E,231501482,2023/03/02 11:00:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Thursday,11,43.046945,-76.150633,1,25
4267,200 JEFFERSON ST E,231501483,2023/03/02 11:02:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Second Notice,Thursday,11,43.046945,-76.150633,1,25
4268,200 JEFFERSON ST E,408526D,2023/02/18 22:34:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Saturday,22,43.046945,-76.150633,1,25
4269,200 JEFFERSON ST E,231501530,2023/03/03 10:36:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Friday,10,43.046945,-76.150633,1,25
4270,200 JEFFERSON ST E,231501531,2023/03/03 10:38:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,Friday,10,43.046945,-76.150633,1,25
4271,200 JEFFERSON ST E,231501532,2023/03/03 10:40:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Friday,10,43.046945,-76.150633,1,25
4272,200 JEFFERSON ST E,231501579,2023/03/07 09:31:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Tuesday,9,43.046945,-76.150633,1,25
4273,200 JEFFERSON ST E,231501596,2023/03/07 10:35:00+00,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Second Notice,Tuesday,10,43.046945,-76.150633,1,60
4274,200 JEFFERSON ST E,231501654,2023/03/09 09:15:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Thursday,9,43.046945,-76.150633,1,25
4275,200 JEFFERSON ST E,231501694,2023/03/10 09:17:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Friday,9,43.046945,-76.150633,1,25
4276,200 JEFFERSON ST E,231501719,2023/03/10 10:56:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Second Notice,Friday,10,43.046945,-76.150633,1,25
4277,200 JEFFERSON ST E,230901002,2023/03/13 11:27:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Monday,11,43.046945,-76.150633,1,25
4278,200 JEFFERSON ST E,230100935,2023/03/13 14:13:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Monday,14,43.046945,-76.150633,1,25
4279,200 JEFFERSON ST E,230901011,2023/03/13 14:15:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,14,43.046945,-76.150633,1,25
4280,200 JEFFERSON ST E,343320D,2023/03/05 14:34:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Adjudication Pending ,Sunday,14,43.046945,-76.150633,1,25
4281,200 JEFFERSON ST E,230901029,2023/03/16 10:10:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Issued,Thursday,10,43.046945,-76.150633,1,25
4282,200 JEFFERSON ST E,230901028,2023/03/16 10:08:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,10,43.046945,-76.150633,1,25
4283,200 JEFFERSON ST E,230901030,2023/03/16 10:11:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,10,43.046945,-76.150633,1,25
4284,200 JEFFERSON ST E,230901031,2023/03/16 10:13:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Thursday,10,43.046945,-76.150633,1,25
4285,200 JEFFERSON ST E,230901032,2023/03/16 10:14:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Thursday,10,43.046945,-76.150633,1,25
4286,200 JEFFERSON ST E,230100968,2023/03/16 11:21:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Thursday,11,43.046945,-76.150633,1,25
4287,200 JEFFERSON ST E,230100967,2023/03/16 11:21:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Issued,Thursday,11,43.046945,-76.150633,1,100
4288,200 JEFFERSON ST E,23501680,2023/03/20 09:22:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Monday,9,43.046945,-76.150633,1,25
4289,200 JEFFERSON ST E,23501681,2023/03/20 09:22:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Monday,9,43.046945,-76.150633,1,25
4290,200 JEFFERSON ST E,23501682,2023/03/20 09:29:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Monday,9,43.046945,-76.150633,1,25
4291,200 JEFFERSON ST E,23501710,2023/03/20 11:26:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Monday,11,43.046945,-76.150633,1,25
4292,200 JEFFERSON ST E,23501711,2023/03/20 11:27:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Monday,11,43.046945,-76.150633,1,25
4293,200 JEFFERSON ST E,392875D,2023/03/13 10:44:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Monday,10,43.046945,-76.150633,1,25
4294,200 JEFFERSON ST E,23501717,2023/03/21 09:14:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Tuesday,9,43.046945,-76.150633,1,25
4295,200 JEFFERSON ST E,23501718,2023/03/21 09:16:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Tuesday,9,43.046945,-76.150633,1,25
4296,200 JEFFERSON ST E,23501752,2023/03/21 13:26:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Tuesday,13,43.046945,-76.150633,1,25
4297,200 JEFFERSON ST E,23501760,2023/03/22 09:46:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Wednesday,9,43.046945,-76.150633,1,25
4298,200 JEFFERSON ST E,23501761,2023/03/22 09:49:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,9,43.046945,-76.150633,1,25
4299,200 JEFFERSON ST E,23501763,2023/03/22 09:52:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,9,43.046945,-76.150633,1,25
4300,200 JEFFERSON ST E,23501762,2023/03/22 09:51:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,9,43.046945,-76.150633,1,25
4301,200 JEFFERSON ST E,23501764,2023/03/22 09:53:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,9,43.046945,-76.150633,1,25
4302,200 JEFFERSON ST E,23501765,2023/03/22 09:54:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Wednesday,9,43.046945,-76.150633,1,25
4303,200 JEFFERSON ST E,23501766,2023/03/22 09:55:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,9,43.046945,-76.150633,1,25
4304,200 JEFFERSON ST E,23501767,2023/03/22 09:56:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,9,43.046945,-76.150633,1,25
4305,200 JEFFERSON ST E,23501793,2023/03/22 11:19:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,Wednesday,11,43.046945,-76.150633,1,25
4306,200 JEFFERSON ST E,23501837,2023/03/23 10:27:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,10,43.046945,-76.150633,1,25
4307,200 JEFFERSON ST E,23501838,2023/03/23 10:29:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,10,43.046945,-76.150633,1,25
4308,200 JEFFERSON ST E,23501839,2023/03/23 10:30:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,10,43.046945,-76.150633,1,25
4309,200 JEFFERSON ST E,23501840,2023/03/23 10:32:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,10,43.046945,-76.150633,1,25
4310,200 JEFFERSON ST E,23501841,2023/03/23 10:33:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,10,43.046945,-76.150633,1,25
4311,300 ONONDAGA ST E,231500095,2023/01/05 10:15:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Fourth Notice,Thursday,10,43.047056,-76.148524,1,100
4312,300 ONONDAGA ST E,231500133,2023/01/06 10:46:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Partial ,Friday,10,43.047056,-76.148524,1,10
4313,300 ONONDAGA ST E,231500134,2023/01/06 10:47:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Friday,10,43.047056,-76.148524,1,25
4314,300 ONONDAGA ST E,231500147,2023/01/06 11:39:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Denied,Friday,11,43.047056,-76.148524,1,25
4315,300 ONONDAGA ST E,230900100,2023/01/09 10:08:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Monday,10,43.047056,-76.148524,1,25
4316,300 ONONDAGA ST E,230900104,2023/01/09 10:15:00+00,PRKD 12 IN FROM CURB/ALL CO15-301,Paid In Full,Monday,10,43.047056,-76.148524,1,25
4317,300 ONONDAGA ST E,230900103,2023/01/09 10:13:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Monday,10,43.047056,-76.148524,1,25
4318,300 ONONDAGA ST E,230900137,2023/01/10 10:08:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,10,43.047056,-76.148524,1,25
4319,300 ONONDAGA ST E,230900138,2023/01/10 10:09:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Tuesday,10,43.047056,-76.148524,1,25
4320,300 ONONDAGA ST E,230900139,2023/01/10 10:09:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Fourth Notice,Tuesday,10,43.047056,-76.148524,1,25
4321,300 ONONDAGA ST E,230900163,2023/01/11 09:55:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Fourth Notice,Wednesday,9,43.047056,-76.148524,1,100
4322,300 ONONDAGA ST E,230900164,2023/01/11 09:55:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,9,43.047056,-76.148524,1,25
4323,300 ONONDAGA ST E,230900165,2023/01/11 09:58:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,9,43.047056,-76.148524,1,25
4324,300 ONONDAGA ST E,381823D,2023/01/09 02:44:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Monday,2,43.047056,-76.148524,1,25
4325,300 ONONDAGA ST E,230900197,2023/01/12 09:49:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Thursday,9,43.047056,-76.148524,1,25
4326,300 ONONDAGA ST E,230900198,2023/01/12 09:49:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Thursday,9,43.047056,-76.148524,1,25
4327,300 ONONDAGA ST E,230900199,2023/01/12 09:51:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Fourth Notice,Thursday,9,43.047056,-76.148524,1,25
4328,300 ONONDAGA ST E,231500376,2023/01/17 09:38:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Tuesday,9,43.047056,-76.148524,1,25
4329,300 ONONDAGA ST E,231500377,2023/01/17 09:40:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Tuesday,9,43.047056,-76.148524,1,25
4330,300 ONONDAGA ST E,231500404,2023/01/18 09:19:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,9,43.047056,-76.148524,1,25
4331,300 ONONDAGA ST E,231500441,2023/01/18 11:12:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Wednesday,11,43.047056,-76.148524,1,25
4332,300 ONONDAGA ST E,231500927,2023/02/08 10:47:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,Wednesday,10,43.047056,-76.148524,1,25
4333,300 ONONDAGA ST E,230700799,2023/02/08 11:44:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Wednesday,11,43.047056,-76.148524,1,25
4334,300 ONONDAGA ST E,230100383,2023/02/13 09:31:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Monday,9,43.047056,-76.148524,1,25
4335,300 ONONDAGA ST E,230100406,2023/02/14 09:43:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,9,43.047056,-76.148524,1,25
4336,300 ONONDAGA ST E,230100409,2023/02/14 09:46:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Third Notice,Tuesday,9,43.047056,-76.148524,1,25
4337,300 ONONDAGA ST E,230100407,2023/02/14 09:46:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Tuesday,9,43.047056,-76.148524,1,25
4338,300 ONONDAGA ST E,230100408,2023/02/14 09:46:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Tuesday,9,43.047056,-76.148524,1,25
4339,300 ONONDAGA ST E,230100423,2023/02/15 09:37:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Void Approved,Wednesday,9,43.047056,-76.148524,1,0
4340,300 ONONDAGA ST E,230100424,2023/02/15 09:39:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,9,43.047056,-76.148524,1,25
4341,300 ONONDAGA ST E,230100466,2023/02/16 09:52:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Thursday,9,43.047056,-76.148524,1,25
4342,300 ONONDAGA ST E,230100467,2023/02/16 09:54:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Thursday,9,43.047056,-76.148524,1,25
4343,300 ONONDAGA ST E,230100468,2023/02/16 09:55:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,9,43.047056,-76.148524,1,25
4344,300 ONONDAGA ST E,230100469,2023/02/16 09:57:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Thursday,9,43.047056,-76.148524,1,25
4345,300 ONONDAGA ST E,230100470,2023/02/16 10:04:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,10,43.047056,-76.148524,1,25
4346,300 ONONDAGA ST E,230100482,2023/02/17 09:42:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Friday,9,43.047056,-76.148524,1,25
4347,300 ONONDAGA ST E,230100483,2023/02/17 09:43:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Friday,9,43.047056,-76.148524,1,25
4348,300 ONONDAGA ST E,230100485,2023/02/17 09:45:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Friday,9,43.047056,-76.148524,1,25
4349,300 ONONDAGA ST E,230100484,2023/02/17 09:45:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Friday,9,43.047056,-76.148524,1,25
4350,300 ONONDAGA ST E,230100487,2023/02/17 09:49:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Friday,9,43.047056,-76.148524,1,25
4351,300 ONONDAGA ST E,230100486,2023/02/17 09:49:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Friday,9,43.047056,-76.148524,1,25
4352,300 ONONDAGA ST E,231501282,2023/02/21 10:50:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,10,43.047056,-76.148524,1,25
4353,300 ONONDAGA ST E,231501283,2023/02/21 10:52:00+00,PRKD 12 IN FROM CURB/ALL CO15-301,Paid In Full,Tuesday,10,43.047056,-76.148524,1,25
4354,300 ONONDAGA ST E,231501284,2023/02/21 10:53:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Tuesday,10,43.047056,-76.148524,1,25
4355,300 ONONDAGA ST E,408472D,2023/02/15 09:15:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Adjudication Pending ,Wednesday,9,43.047056,-76.148524,1,100
4356,300 ONONDAGA ST E,231501313,2023/02/22 10:27:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Approved,Wednesday,10,43.047056,-76.148524,1,0
4357,300 ONONDAGA ST E,408473D,2023/02/15 09:18:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,9,43.047056,-76.148524,1,25
4358,300 ONONDAGA ST E,408474D,2023/02/15 09:20:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Third Notice,Wednesday,9,43.047056,-76.148524,1,25
4359,300 ONONDAGA ST E,231501351,2023/02/27 11:33:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Monday,11,43.047056,-76.148524,1,25
4360,300 ONONDAGA ST E,231501352,2023/02/27 11:37:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,11,43.047056,-76.148524,1,25
4361,300 ONONDAGA ST E,231501353,2023/02/27 11:38:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Monday,11,43.047056,-76.148524,1,25
4362,300 ONONDAGA ST E,231501354,2023/02/27 11:38:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Monday,11,43.047056,-76.148524,1,25
4363,300 ONONDAGA ST E,231501439,2023/03/01 10:23:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Wednesday,10,43.047056,-76.148524,1,25
4364,300 ONONDAGA ST E,231501441,2023/03/01 10:27:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Wednesday,10,43.047056,-76.148524,1,25
4365,300 ONONDAGA ST E,231501440,2023/03/01 10:25:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Wednesday,10,43.047056,-76.148524,1,25
4366,300 ONONDAGA ST E,231501471,2023/03/02 10:25:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Second Notice,Thursday,10,43.047056,-76.148524,1,100
4367,300 ONONDAGA ST E,231501470,2023/03/02 10:23:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Thursday,10,43.047056,-76.148524,1,25
4368,300 ONONDAGA ST E,231501473,2023/03/02 10:28:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Second Notice,Thursday,10,43.047056,-76.148524,1,25
4369,300 ONONDAGA ST E,231501472,2023/03/02 10:27:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Thursday,10,43.047056,-76.148524,1,25
4370,300 ONONDAGA ST E,231501474,2023/03/02 10:28:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Thursday,10,43.047056,-76.148524,1,25
4371,300 ONONDAGA ST E,231501524,2023/03/03 10:28:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Friday,10,43.047056,-76.148524,1,25
4372,300 ONONDAGA ST E,231501525,2023/03/03 10:29:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Friday,10,43.047056,-76.148524,1,25
4373,300 ONONDAGA ST E,231501526,2023/03/03 10:30:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Friday,10,43.047056,-76.148524,1,25
4374,300 ONONDAGA ST E,231501527,2023/03/03 10:32:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Friday,10,43.047056,-76.148524,1,25
4375,300 ONONDAGA ST E,231501528,2023/03/03 10:32:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Friday,10,43.047056,-76.148524,1,25
4376,300 ONONDAGA ST E,231501529,2023/03/03 10:33:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Friday,10,43.047056,-76.148524,1,25
4377,300 ONONDAGA ST E,231501595,2023/03/07 10:30:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Tuesday,10,43.047056,-76.148524,1,25
4378,300 ONONDAGA ST E,231501634,2023/03/08 10:20:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Wednesday,10,43.047056,-76.148524,1,25
4379,300 ONONDAGA ST E,231501635,2023/03/08 10:20:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Wednesday,10,43.047056,-76.148524,1,25
4380,300 ONONDAGA ST E,231501687,2023/03/09 10:36:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Thursday,10,43.047056,-76.148524,1,25
4381,300 ONONDAGA ST E,231501688,2023/03/09 10:37:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Thursday,10,43.047056,-76.148524,1,25
4382,300 ONONDAGA ST E,231501689,2023/03/09 10:39:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Thursday,10,43.047056,-76.148524,1,25
4383,300 ONONDAGA ST E,230900985,2023/03/13 09:49:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Monday,9,43.047056,-76.148524,1,25
4384,300 ONONDAGA ST E,230901009,2023/03/13 13:59:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Second Notice,Monday,13,43.047056,-76.148524,1,100
4385,300 ONONDAGA ST E,230100933,2023/03/13 14:00:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,14,43.047056,-76.148524,1,25
4386,300 ONONDAGA ST E,230100947,2023/03/15 11:01:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Wednesday,11,43.047056,-76.148524,1,25
4387,300 ONONDAGA ST E,230901023,2023/03/16 09:57:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Thursday,9,43.047056,-76.148524,1,25
4388,300 ONONDAGA ST E,230901024,2023/03/16 10:01:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Adjudication Pending ,Thursday,10,43.047056,-76.148524,1,100
4389,300 ONONDAGA ST E,230901025,2023/03/16 10:04:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Thursday,10,43.047056,-76.148524,1,25
4390,300 ONONDAGA ST E,230901026,2023/03/16 10:04:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,10,43.047056,-76.148524,1,25
4391,300 ONONDAGA ST E,230901027,2023/03/16 10:04:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Issued,Thursday,10,43.047056,-76.148524,1,100
